# Converted from POSCAR to lammps format

1980 atoms
1 atom types

0.000000   28.481159   xlo xhi
0.000000   28.481159   ylo yhi
0.000000   28.481159   zlo zhi

  0.000000    0.000000    0.000000   xy xz yz

Atoms

 596  1      14.240580 25.633043 14.240580
 597  1      14.240580 25.633043 17.088696
 598  1      14.240580 25.633043 19.936811
 599  1      14.240580 25.633043 22.784927
 600  1      14.240580 25.633043 25.633043
 601  1      17.088696 0.000000 0.000000
 602  1      17.088696 0.000000 2.848116
 603  1      17.088696 0.000000 5.696232
 604  1      17.088696 0.000000 8.544348
 605  1      17.088696 0.000000 11.392464
 606  1      17.088696 0.000000 14.240580
 607  1      17.088696 0.000000 17.088696
 608  1      17.088696 0.000000 19.936811
 609  1      17.088696 0.000000 22.784927
 610  1      17.088696 0.000000 25.633043
 611  1      17.088696 2.848116 0.000000
 612  1      17.088696 2.848116 2.848116
 613  1      17.088696 2.848116 5.696232
 614  1      17.088696 2.848116 8.544348
 615  1      17.088696 2.848116 11.392464
 616  1      17.088696 2.848116 14.240580
 617  1      17.088696 2.848116 17.088696
 618  1      17.088696 2.848116 19.936811
 619  1      17.088696 2.848116 22.784927
 620  1      17.088696 2.848116 25.633043
 621  1      17.088696 5.696232 0.000000
 622  1      17.088696 5.696232 2.848116
 623  1      17.088696 5.696232 5.696232
 624  1      17.088696 5.696232 8.544348
 625  1      17.088696 5.696232 11.392464
 626  1      17.088696 5.696232 14.240580
 627  1      17.088696 5.696232 17.088696
 628  1      17.088696 5.696232 19.936811
 629  1      17.088696 5.696232 22.784927
 630  1      17.088696 5.696232 25.633043
 631  1      17.088696 8.544348 0.000000
 632  1      17.088696 8.544348 2.848116
 633  1      17.088696 8.544348 5.696232
 634  1      17.088696 8.544348 8.544348
 635  1      17.088696 8.544348 11.392464
 636  1      17.088696 8.544348 14.240580
 637  1      17.088696 8.544348 17.088696
 638  1      17.088696 8.544348 19.936811
 639  1      17.088696 8.544348 22.784927
 640  1      17.088696 8.544348 25.633043
 641  1      17.088696 11.392464 0.000000
 642  1      17.088696 11.392464 2.848116
 643  1      17.088696 11.392464 5.696232
 644  1      17.088696 11.392464 8.544348
 645  1      17.088696 11.392464 11.392464
 646  1      17.088696 11.392464 14.240580
 647  1      17.088696 11.392464 17.088696
 648  1      17.088696 11.392464 19.936811
 649  1      17.088696 11.392464 22.784927
 650  1      17.088696 11.392464 25.633043
 651  1      17.088696 14.240580 0.000000
 652  1      17.088696 14.240580 2.848116
 653  1      17.088696 14.240580 5.696232
 654  1      17.088696 14.240580 8.544348
 655  1      17.088696 14.240580 11.392464
 656  1      17.088696 14.240580 14.240580
 657  1      17.088696 14.240580 17.088696
 658  1      17.088696 14.240580 19.936811
 659  1      17.088696 14.240580 22.784927
 660  1      17.088696 14.240580 25.633043
 661  1      17.088696 17.088696 0.000000
 662  1      17.088696 17.088696 2.848116
 663  1      17.088696 17.088696 5.696232
 664  1      17.088696 17.088696 8.544348
 665  1      17.088696 17.088696 11.392464
 666  1      17.088696 17.088696 14.240580
 667  1      17.088696 17.088696 17.088696
 668  1      17.088696 17.088696 19.936811
 669  1      17.088696 17.088696 22.784927
 670  1      17.088696 17.088696 25.633043
 671  1      17.088696 19.936811 0.000000
 672  1      17.088696 19.936811 2.848116
